"wd_id","status","variable","value_old","value_new"
"Q2315080","MODvalue","name_en","Squirrel River","Squirrel"
"Q16895078","MODvalue","name_en","Middle Fork Koyukuk River","Middle Fork Koyukuk"
"Q1517486","MODvalue","name_de","Noatak River","Noatak"
"Q1517486","MODvalue","name_en","Noatak River","Noatak"
"Q1517486","MODvalue","name_nl","Noatak River","Noatak"
"Q1108030","MODvalue","name_de","Coleen River","Coleen"
"Q1108030","MODvalue","name_en","Coleen River","Coleen"
"Q1108030","MODvalue","name_nl","Coleen River","Coleen"
"Q955645","MODvalue","name_de","Chandalar River","Chandalar"
"Q955645","MODvalue","name_en","Chandalar River","Chandalar"
"Q955645","MODvalue","name_nl","Chandalar River","Chandalar"
"Q2214785","MODvalue","name_de","Salmon River","Salmon"
"Q2214785","MODvalue","name_en","Salmon River","Salmon"
"Q1675300","MODvalue","name_de","Itkillik River","Itkillik"
"Q1675300","MODvalue","name_en","Itkillik River","Itkillik"
"Q1675300","MODvalue","name_nl","Itkillik River","Itkillik"
"Q3200297","MODvalue","name_en","Kukpuk River","Kukpuk"
"Q3200297","MODvalue","name_nl","Kukpuk River","Kukpuk"
"Q3350185","MODvalue","name_de","Old Crow River","Old Crow"
"Q3350185","MODvalue","name_en","Old Crow River","Old Crow"
"Q3350185","MODvalue","name_es","Old Crow River","Old Crow"
"Q3350185","MODvalue","name_nl","Old Crow River","Old Crow"
"Q3350185","MODvalue","name_sv","Old Crow River","Old Crow"
"Q3200297","MODvalue","name_en","Kukpuk River","Kukpuk"
"Q3200297","MODvalue","name_nl","Kukpuk River","Kukpuk"
"Q3200296","MODvalue","name_en","Kukpowruk River","Kukpowruk"
"Q3200296","MODvalue","name_nl","Kukpowruk River","Kukpowruk"
"Q484545","MODvalue","name_de","Anaktuvuk River","Anaktuvuk"
"Q484545","MODvalue","name_en","Anaktuvuk River","Anaktuvuk"
"Q484545","MODvalue","name_nl","Anaktuvuk River","Anaktuvuk"
"Q1778953","MODvalue","name_de","Kokolik River","Kokolik"
"Q1778953","MODvalue","name_en","Kokolik River","Kokolik"
"Q1778953","MODvalue","name_nl","Kokolik River","Kokolik"
"Q1419623","MODvalue","name_de","Firth River","Firth"
"Q1419623","MODvalue","name_en","Firth River","Firth"
"Q1419623","MODvalue","name_nl","Firth River","Firth"
"Q1419623","MODvalue","name_sv","Firth River","Firth"
"Q930455","MODvalue","name_de","Ivishak River","Ivishak"
"Q930455","MODvalue","name_en","Ivishak River","Ivishak"
"Q930455","MODvalue","name_nl","Ivishak River","Ivishak"
"Q1061725","MODvalue","name_de","Chandler River","Chandler"
"Q1061725","MODvalue","name_en","Chandler River","Chandler"
"Q769397","MODvalue","name_en","Utukok River","Utukok"
"Q769397","MODvalue","name_nl","Utukok River","Utukok"
"Q3198650","MODvalue","name_en","Kongakut River","Kongakut"
"Q3198650","MODvalue","name_nl","Kongakut River","Kongakut"
"Q179117","MODvalue","name_de","Awuna River","Awuna"
"Q179117","MODvalue","name_en","Awuna River","Awuna"
"Q179117","MODvalue","name_nl","Awuna River","Awuna"
"Q484545","MODvalue","name_de","Anaktuvuk River","Anaktuvuk"
"Q484545","MODvalue","name_en","Anaktuvuk River","Anaktuvuk"
"Q484545","MODvalue","name_nl","Anaktuvuk River","Anaktuvuk"
"Q3148442","MODvalue","name_en","Ikpikpuk River","Ikpikpuk"
"Q3200508","MODvalue","name_en","Kuparuk River","Kuparuk"
"Q3200508","MODvalue","name_nl","Kuparuk River","Kuparuk"
"Q3200508","MODvalue","name_en","Kuparuk River","Kuparuk"
"Q3200508","MODvalue","name_nl","Kuparuk River","Kuparuk"
"Q3148442","MODvalue","name_en","Ikpikpuk River","Ikpikpuk"
"Q2873255","MODvalue","name_en","Avalik River","Avalik"
"Q3200285","MODvalue","name_en","Kuk River","Kuk"
"Q3200285","MODvalue","name_nl","Kuk River","Kuk"
"Q1074901","MODvalue","name_de","Chitina River","Chitina"
"Q1074901","MODvalue","name_en","Chitina River","Chitina"
"Q1074901","MODvalue","name_nl","Chitina River","Chitina"
"Q1624702","MODvalue","name_de","Holitna River","Holitna"
"Q1624702","MODvalue","name_en","Holitna River","Holitna"
"Q1624702","MODvalue","name_nl","Holitna River","Holitna"
"Q3342312","MODvalue","name_de","Nizina River","Nizina"
"Q3342312","MODvalue","name_en","Nizina River","Nizina"
"Q1882935","MODvalue","name_de","Maclaren River","Maclaren"
"Q1919701","MODvalue","name_de","Melozitna River","Melozitna"
"Q1919701","MODvalue","name_en","Melozitna River","Melozitna"
"Q1919701","MODvalue","name_nl","Melozitna River","Melozitna"
"Q1556789","MODvalue","name_de","Kandik River","Kandik"
"Q1556789","MODvalue","name_en","Kandik River","Kandik"
"Q1556789","MODvalue","name_nl","Kandik River","Kandik"
"Q968950","MODvalue","name_de","Killik River","Killik"
"Q968950","MODvalue","name_en","Killik River","Killik"
"Q968950","MODvalue","name_nl","Killik River","Killik"
"Q574703","MODvalue","name_de","Wind River","Wind"
"Q574703","MODvalue","name_en","Wind River","Wind"
"Q574703","MODvalue","name_nl","Wind River","Wind"
"Q60065","MODvalue","name_de","Susitna River","Susitna"
"Q60065","MODvalue","name_en","Susitna River","Susitna"
"Q968475","MODvalue","name_de","Black River","Black"
"Q968475","MODvalue","name_en","Black River","Black"
"Q968475","MODvalue","name_nl","Black River","Black"
"Q2927472","MODvalue","name_en","Buckland River","Buckland"
"Q2927472","MODvalue","name_nl","Buckland River","Buckland"
"Q3143457","MODvalue","name_en","Huslia River","Huslia"
"Q3143457","MODvalue","name_nl","Huslia River","Huslia"
"Q1033410","MODvalue","name_de","Canning River","Canning"
"Q1033410","MODvalue","name_en","Canning River","Canning"
"Q1547693","MODvalue","name_de","Groundhog River","Groundhog"
"Q1547693","MODvalue","name_en","Groundhog River","Groundhog"
"Q1547693","MODvalue","name_fr","Groundhog River","Groundhog"
"Q1547693","MODvalue","name_nl","Groundhog River","Groundhog"
"Q1547693","MODvalue","name_sv","Groundhog River","Groundhog"
"Q1485122","MODvalue","name_de","Pigeon River","Pigeon"
"Q1485122","MODvalue","name_en","Pigeon River","Pigeon"
"Q534181","MODvalue","name_de","St. Croix River","St. Croix"
"Q534181","MODvalue","name_en","Saint Croix River","Saint Croix"
"Q534181","MODvalue","name_nl","Saint Croix River","Saint Croix"
"Q534181","MODvalue","name_sv","St. Croix River","St. Croix"
"Q2886123","MODvalue","name_de","St. Marys River","St. Marys"
"Q2886123","MODvalue","name_en","St. Marys River","St. Marys"
"Q859238","MODvalue","name_de","Big Sandy River","Big Sandy"
"Q859238","MODvalue","name_en","Big Sandy River","Big Sandy"
"Q859238","MODvalue","name_nl","Big Sandy River","Big Sandy"
"Q4978769","MODvalue","name_de","Brule River","Brule"
"Q4978769","MODvalue","name_en","Brule River","Brule"
"Q13130","MODvalue","name_de","Menominee River","Menominee"
"Q13130","MODvalue","name_en","Menominee River","Menominee"
"Q1273955","MODvalue","name_de","Saint Louis River","Saint Louis"
"Q1273955","MODvalue","name_en","Saint Louis River","Saint Louis"
"Q1273955","MODvalue","name_nl","Saint Louis River","Saint Louis"
"Q1108022","MODvalue","name_de","Saint Francis River","Saint Francis"
"Q1108022","MODvalue","name_en","St. Francis River","St. Francis"
"Q1108022","MODvalue","name_nl","St. Francis River","St. Francis"
"Q1108022","MODvalue","name_pl","Saint Francis River","Saint Francis"
"Q60974","MODvalue","name_de","Ottawa River","Ottawa"
"Q60974","MODvalue","name_en","Ottawa River","Ottawa"
"Q60974","MODvalue","name_it","Ottawa River","Ottawa"
"Q860139","MODvalue","name_en","Romaine River","Romaine"
"Q3433776","MODvalue","name_en","Patapédia River","Patapédia"
"Q1814459","MODvalue","name_en","Restigouche River","Restigouche"
"Q1814459","MODvalue","name_sv","Restigouche River","Restigouche"
"Q71996","MODvalue","name_en","Harricana River","Harricana"
"Q71996","MODvalue","name_nl","Harricana River","Harricana"
"Q11880756","MODvalue","name_de","Manigotagan River","Manigotagan"
"Q11880756","MODvalue","name_en","Manigotagan River","Manigotagan"
"Q11880756","MODvalue","name_sv","Manigotagan River","Manigotagan"
"Q7590512","MODvalue","name_en","St. Mary River","St. Mary"
"Q885244","MODvalue","name_de","Bloodvein River","Bloodvein"
"Q885244","MODvalue","name_en","Bloodvein River","Bloodvein"
"Q885244","MODvalue","name_fr","Bloodvein River","Bloodvein"
"Q885244","MODvalue","name_nl","Bloodvein River","Bloodvein"
"Q885244","MODvalue","name_sv","Bloodvein River","Bloodvein"
"Q5364109","MODvalue","name_en","Elk River","Elk"
"Q5364109","MODvalue","name_pl","Elk River","Elk"
"Q2262","MODvalue","name_de","Kootenay River","Kootenay"
"Q2262","MODvalue","name_en","Kootenay River","Kootenay"
"Q2262","MODvalue","name_nl","Kootenay River","Kootenay"
"Q2262","MODvalue","name_sv","Kootenay River","Kootenay"
"Q2262","MODvalue","name_de","Kootenay River","Kootenay"
"Q2262","MODvalue","name_en","Kootenay River","Kootenay"
"Q2262","MODvalue","name_nl","Kootenay River","Kootenay"
"Q2262","MODvalue","name_sv","Kootenay River","Kootenay"
"Q15124841","MODvalue","name_de","Pigeon River","Pigeon"
"Q1173016","MODvalue","name_de","Dauphin River","Dauphin"
"Q1173016","MODvalue","name_en","Dauphin River","Dauphin"
"Q1173016","MODvalue","name_nl","Dauphin River","Dauphin"
"Q1173016","MODvalue","name_sv","Dauphin River","Dauphin"
"Q819057","MODvalue","name_de","Berens River","Berens"
"Q819057","MODvalue","name_en","Berens River","Berens"
"Q819057","MODvalue","name_fr","Berens River","Berens"
"Q819057","MODvalue","name_nl","Berens River","Berens"
"Q2372020","MODvalue","name_de","Swan River","Swan"
"Q2372020","MODvalue","name_en","Swan River","Swan"
"Q2372020","MODvalue","name_sv","Swan River","Swan"
"Q2135928","MODvalue","name_de","Red Deer River","Red Deer"
"Q270562","NEWvalue","name_de","","Duncan"
"Q270562","MODvalue","name_en","Duncan River","Duncan"
"Q270562","NEWvalue","name_de","","Duncan"
"Q270562","MODvalue","name_en","Duncan River","Duncan"
"Q1621199","MODvalue","name_de","Poplar River","Poplar"
"Q1621199","MODvalue","name_en","Poplar River","Poplar"
"Q1621199","MODvalue","name_sv","Poplar River","Poplar"
"Q1586288","MODvalue","name_de","Harrison River","Harrison"
"Q1586288","MODvalue","name_en","Harrison River","Harrison"
"Q1586288","MODvalue","name_fr","Harrison River","Harrison"
"Q1586288","MODvalue","name_nl","Harrison River","Harrison"
"Q1586288","MODvalue","name_sv","Harrison River","Harrison"
"Q280542","MODvalue","name_de","Shuswap River","Shuswap"
"Q280542","MODvalue","name_en","Shuswap River","Shuswap"
"Q280542","MODvalue","name_fr","Shuswap River","Shuswap"
"Q280542","MODvalue","name_sv","Shuswap River","Shuswap"
"Q280542","MODvalue","name_de","Shuswap River","Shuswap"
"Q280542","MODvalue","name_en","Shuswap River","Shuswap"
"Q280542","MODvalue","name_fr","Shuswap River","Shuswap"
"Q280542","MODvalue","name_sv","Shuswap River","Shuswap"
"Q351963","MODvalue","name_de","Adams River","Adams"
"Q351963","MODvalue","name_en","Adams River","Adams"
"Q351963","MODvalue","name_sv","Adams River","Adams"
"Q7396716","MODvalue","name_de","Sachigo River","Sachigo"
"Q7396716","MODvalue","name_en","Sachigo River","Sachigo"
"Q7396716","MODvalue","name_nl","Sachigo River","Sachigo"
"Q7396716","MODvalue","name_sv","Sachigo River","Sachigo"
"Q268952","MODvalue","name_de","Lillooet River","Lillooet"
"Q268952","MODvalue","name_en","Lillooet River","Lillooet"
"Q268952","MODvalue","name_nl","Lillooet River","Lillooet"
"Q268952","MODvalue","name_sv","Lillooet River","Lillooet"
"Q5657056","MODvalue","name_en","Hargrave River","Hargrave"
"Q3292","NEWvalue","name_bn","","নেলসন নদী"
"Q3292","MODvalue","name_de","Nelson River","Nelson"
"Q3292","MODvalue","name_en","Nelson River","Nelson"
"Q2359245","MODvalue","name_de","Sturgeon-weir River","Sturgeon-weir"
"Q2359245","MODvalue","name_en","Sturgeon-Weir River","Sturgeon-Weir"
"Q2359245","MODvalue","name_sv","Sturgeon-weir River","Sturgeon-weir"
"Q72673","MODvalue","name_de","Hayes River","Hayes"
"Q72673","MODvalue","name_en","Hayes River","Hayes"
"Q72673","MODvalue","name_nl","Hayes River","Hayes"
"Q15128706","MODvalue","name_de","Smoothstone River","Smoothstone"
"Q15128706","MODvalue","name_en","Smoothstone River","Smoothstone"
"Q15128706","MODvalue","name_nl","Smoothstone River","Smoothstone"
"Q15128706","MODvalue","name_sv","Smoothstone River","Smoothstone"
"Q72673","MODvalue","name_de","Hayes River","Hayes"
"Q72673","MODvalue","name_en","Hayes River","Hayes"
"Q72673","MODvalue","name_nl","Hayes River","Hayes"
"Q7687133","MODvalue","name_en","Taseko River","Taseko"
"Q7687133","MODvalue","name_sv","Taseko River","Taseko"
"Q15128706","MODvalue","name_de","Smoothstone River","Smoothstone"
"Q15128706","MODvalue","name_en","Smoothstone River","Smoothstone"
"Q15128706","MODvalue","name_nl","Smoothstone River","Smoothstone"
"Q15128706","MODvalue","name_sv","Smoothstone River","Smoothstone"
"Q7974133","MODvalue","name_de","Waterhen River","Waterhen"
"Q7974133","MODvalue","name_en","Waterhen River","Waterhen"
"Q7974133","MODvalue","name_nl","Waterhen River","Waterhen"
"Q7974133","MODvalue","name_sv","Waterhen River","Waterhen"
"Q270485","MODvalue","name_de","Homathko River","Homathko"
"Q270485","MODvalue","name_en","Homathko River","Homathko"
"Q270485","MODvalue","name_fr","Homathko River","Homathko"
"Q270485","MODvalue","name_nl","Homathko River","Homathko"
"Q270485","MODvalue","name_sv","Homathko River","Homathko"
"Q7974133","MODvalue","name_de","Waterhen River","Waterhen"
"Q7974133","MODvalue","name_en","Waterhen River","Waterhen"
"Q7974133","MODvalue","name_nl","Waterhen River","Waterhen"
"Q7974133","MODvalue","name_sv","Waterhen River","Waterhen"
"Q1946435","MODvalue","name_de","Montreal River","Montreal"
"Q1946435","MODvalue","name_en","Montreal River","Montreal"
"Q1946435","MODvalue","name_sv","Montreal River","Montreal"
"Q1946435","MODvalue","name_de","Montreal River","Montreal"
"Q1946435","MODvalue","name_en","Montreal River","Montreal"
"Q1946435","MODvalue","name_sv","Montreal River","Montreal"
"Q268202","MODvalue","name_de","Horsefly River","Horsefly"
"Q268202","MODvalue","name_en","Horsefly River","Horsefly"
"Q268202","MODvalue","name_fr","Horsefly River","Horsefly"
"Q268202","MODvalue","name_nl","Horsefly River","Horsefly"
"Q268202","MODvalue","name_sv","Horsefly River","Horsefly"
"Q15108593","MODvalue","name_de","Canoe River","Canoe"
"Q2372020","MODvalue","name_de","Swan River","Swan"
"Q2372020","MODvalue","name_en","Swan River","Swan"
"Q2372020","MODvalue","name_sv","Swan River","Swan"
"Q15111285","MODvalue","name_de","Gauer River","Gauer"
"Q15111285","MODvalue","name_en","Gauer River","Gauer"
"Q15111285","MODvalue","name_nl","Gauer River","Gauer"
"Q15111285","MODvalue","name_sv","Gauer River","Gauer"
"Q616784","MODvalue","name_de","Wabasca River","Wabasca"
"Q616784","MODvalue","name_en","Wabasca River","Wabasca"
"Q616784","MODvalue","name_fr","Wabasca River","Wabasca"
"Q616784","MODvalue","name_nl","Wabasca River","Wabasca"
"Q616784","MODvalue","name_sv","Wabasca River","Wabasca"
"Q616784","MODvalue","name_de","Wabasca River","Wabasca"
"Q616784","MODvalue","name_en","Wabasca River","Wabasca"
"Q616784","MODvalue","name_fr","Wabasca River","Wabasca"
"Q616784","MODvalue","name_nl","Wabasca River","Wabasca"
"Q616784","MODvalue","name_sv","Wabasca River","Wabasca"
"Q270445","MODvalue","name_en","Kitlope River","Kitlope"
"Q270445","MODvalue","name_sv","Kitlope River","Kitlope"
"Q270479","MODvalue","name_de","Parsnip River","Parsnip"
"Q270479","MODvalue","name_en","Parsnip River","Parsnip"
"Q270479","MODvalue","name_fr","Parsnip River","Parsnip"
"Q270479","MODvalue","name_nl","Parsnip River","Parsnip"
"Q270479","MODvalue","name_sv","Parsnip River","Parsnip"
"Q553334","MODvalue","name_de","Stuart River","Stuart"
"Q553334","MODvalue","name_en","Stuart River","Stuart"
"Q1099559","MODvalue","name_de","Clearwater River","Clearwater"
"Q1099559","MODvalue","name_en","Clearwater River","Clearwater"
"Q1099559","NEWvalue","name_ja","","クリアウォーター川"
"Q1099559","MODvalue","name_nl","Clearwater River","Clearwater"
"Q1099559","MODvalue","name_sv","Clearwater River","Clearwater"
"Q15128873","MODvalue","name_de","South Seal River","South Seal"
"Q15128873","MODvalue","name_en","South Seal River","South Seal"
"Q15128873","MODvalue","name_it","South Seal River","South Seal"
"Q15128873","MODvalue","name_nl","South Seal River","South Seal"
"Q15128873","MODvalue","name_de","South Seal River","South Seal"
"Q15128873","MODvalue","name_en","South Seal River","South Seal"
"Q15128873","MODvalue","name_it","South Seal River","South Seal"
"Q15128873","MODvalue","name_nl","South Seal River","South Seal"
"Q15128873","MODvalue","name_de","South Seal River","South Seal"
"Q15128873","MODvalue","name_en","South Seal River","South Seal"
"Q15128873","MODvalue","name_it","South Seal River","South Seal"
"Q15128873","MODvalue","name_nl","South Seal River","South Seal"
"Q72063","MODvalue","name_de","Seal River","Seal"
"Q72063","MODvalue","name_en","Seal River","Seal"
"Q72063","MODvalue","name_it","Seal River","Seal"
"Q72063","MODvalue","name_nl","Seal River","Seal"
"Q72063","MODvalue","name_sv","Seal River","Seal"
"Q15123008","MODvalue","name_de","North Seal River","North Seal"
